FINALT1: failed (1%)
clock N reset start valid displayout done clockcount
0 1FF 0 1 0 FF 0 1D1D
0 1FF 0 1 1 FF 0 1D1E
0 1FF 0 1 0 FF 0 1D1F
0 1FF 0 1 1 FF 0 1D20
0 1FF 0 1 0 FF 0 1D21
0 1FF 0 1 1 FF 0 1D22
0 1FF 0 1 0 FF 0 1D23
0 1FF 0 1 1 FF 0 1D24
0 1FF 0 1 0 FF 0 1D25
0 1FF 0 1 1 FF 0 1D26
0 1FF 0 1 0 FF 0 1D27
0 1FF 0 1 1 FF 0 1D28
0 1FF 0 1 0 FF 0 1D29
0 1FF 0 1 1 FF 0 1D2A
0 1FF 0 1 0 FF 0 1D2B
0 1FF 0 1 1 FF 0 1D2C
0 1FF 0 1 0 FF 0 1D2D
0 1FF 0 1 1 FF 0 1D2E
0 1FF 0 1 0 FF 0 1D2F
0 1FF 0 1 1 FF 0 1D30
0 1FF 0 1 0 FF 0 1D31
0 1FF 0 1 1 FF 0 1D32
0 1FF 0 1 0 FF 0 1D33
0 1FF 0 1 1 FF 0 1D34
0 1FF 0 1 0 FF 0 1D35
0 1FF 0 1 1 FF 0 1D36
0 1FF 0 1 0 FF 0 1D37
0 1FF 0 1 1 FF 0 1D38
0 1FF 0 1 0 FF 0 1D39
0 1FF 0 1 1 FF 0 1D3A
0 1FF 0 1 0 FF 0 1D3B
0 1FF 0 1 1 FF 0 1D3C
0 1FF 0 1 0 FF 0 1D3D
0 1FF 0 1 1 FF 0 1D3E
0 1FF 0 1 0 FF 0 1D3F
0 1FF 0 1 1 FF 0 1D40
0 1FF 0 1 0 FF 0 1D41
0 1FF 0 1 1 FF 0 1D42
0 1FF 0 1 0 FF 0 1D43
0 1FF 0 1 1 FF 0 1D44
0 1FF 0 1 0 FF 0 1D45
0 1FF 0 1 1 FF 0 1D46
0 1FF 0 1 0 FF 0 1D47
0 1FF 0 1 1 FF 0 1D48
0 1FF 0 1 0 FF 0 1D49
0 1FF 0 1 1 FF 0 1D4A
0 1FF 0 1 0 FF 0 1D4B
0 1FF 0 1 1 FF 0 1D4C
0 1FF 0 1 0 FF 0 1D4D
0 1FF 0 1 1 FF 0 1D4E
0 1FF 0 1 0 FF 0 1D4F
0 1FF 0 1 1 FF 0 1D50
0 1FF 0 1 0 FF 0 1D51
0 1FF 0 1 1 FF 0 1D52
0 1FF 0 1 0 FF 0 1D53
0 1FF 0 1 1 FF 0 1D54
0 1FF 0 1 0 FF 0 1D55
0 1FF 0 1 1 FF 0 1D56
0 1FF 0 1 0 FF 0 1D57
0 1FF 0 1 1 FF 0 1D58
0 1FF 0 1 0 FF 0 1D59
0 1FF 0 1 1 FF 0 1D5A
0 1FF 0 1 0 FF 0 1D5B
0 1FF 0 1 1 FF 0 1D5C
0 1FF 0 1 0 FF 0 1D5D
0 1FF 0 1 1 FF 0 1D5E
0 1FF 0 1 0 FF 0 1D5F
0 1FF 0 1 1 FF 0 1D60
0 1FF 0 1 0 FF 0 1D61
0 1FF 0 1 1 FF 0 1D62
0 1FF 0 1 0 FF 0 1D63
0 1FF 0 1 1 FF 0 1D64
0 1FF 0 1 0 FF 0 1D65
0 1FF 0 1 1 FF 0 1D66
0 1FF 0 1 0 FF 0 1D67
0 1FF 0 1 1 FF 0 1D68
0 1FF 0 1 0 FF 0 1D69
0 1FF 0 1 1 FF 0 1D6A
0 1FF 0 1 0 FF 0 1D6B
0 1FF 0 1 1 FF 0 1D6C
0 1FF 0 1 0 FF 0 1D6D
0 1FF 0 1 1 FF 0 1D6E
0 1FF 0 1 0 FF 0 1D6F
0 1FF 0 1 1 FF 0 1D70
0 1FF 0 1 0 FF 0 1D71
0 1FF 0 1 1 FF 0 1D72
0 1FF 0 1 0 FF 0 1D73
0 1FF 0 1 1 FF 0 1D74
0 1FF 0 1 0 FF 0 1D75
0 1FF 0 1 1 FF 0 1D76
0 1FF 0 1 0 FF 0 1D77
0 1FF 0 1 1 FF 0 1D78
0 1FF 0 1 0 FF 0 1D79
0 1FF 0 1 1 FF 0 1D7A
0 1FF 0 1 0 FF 0 1D7B
0 1FF 0 1 1 FF 0 1D7C
0 1FF 0 1 0 FF 0 1D7D
0 1FF 0 1 1 FF 0 1D7E
0 1FF 0 1 0 FF 0 1D7F
0 1FF 0 1 1 FF 0 1D80
0 1FF 0 1 0 FF 0 1D81
0 1FF 0 1 1 FF 0 1D82
0 1FF 0 1 0 FF 0 1D83
0 1FF 0 1 1 FF 0 1D84
0 1FF 0 1 0 FF 0 1D85
0 1FF 0 1 1 FF 0 1D86
0 1FF 0 1 0 FF 0 1D87
0 1FF 0 1 1 FF 0 1D88
0 1FF 0 1 0 FF 0 1D89
0 1FF 0 1 1 FF 0 1D8A
0 1FF 0 1 0 FF 0 1D8B
0 1FF 0 1 1 FF 0 1D8C
0 1FF 0 1 0 FF 0 1D8D
0 1FF 0 1 1 FF 0 1D8E
0 1FF 0 1 0 FF 0 1D8F
0 1FF 0 1 1 FF 0 1D90
0 1FF 0 1 0 FF 0 1D91
0 1FF 0 1 1 FF 0 1D92
0 1FF 0 1 0 FF 0 1D93
0 1FF 0 1 1 FF 0 1D94
0 1FF 0 1 0 FF 0 1D95
0 1FF 0 1 1 FF 0 1D96
0 1FF 0 1 0 FF 0 1D97
0 1FF 0 1 1 FF 0 1D98
0 1FF 0 1 0 FF 0 1D99
0 1FF 0 1 1 FF 0 1D9A
0 1FF 0 1 0 FF 0 1D9B
0 1FF 0 1 1 FF 0 1D9C
0 1FF 0 1 0 FF 0 1D9D
0 1FF 0 1 1 FF 0 1D9E
0 1FF 0 1 0 FF 0 1D9F
0 1FF 0 1 1 FF 0 1DA0
0 1FF 0 1 0 FF 0 1DA1
0 1FF 0 1 1 FF 0 1DA2
0 1FF 0 1 0 FF 0 1DA3
0 1FF 0 1 1 FF 0 1DA4
0 1FF 0 1 0 FF 0 1DA5
0 1FF 0 1 1 FF 0 1DA6
0 1FF 0 1 0 FF 0 1DA7
0 1FF 0 1 1 FF 0 1DA8
0 1FF 0 1 0 FF 0 1DA9
0 1FF 0 1 1 FF 0 1DAA
0 1FF 0 1 0 FF 0 1DAB
0 1FF 0 1 1 FF 0 1DAC
0 1FF 0 1 0 FF 0 1DAD
0 1FF 0 1 1 FF 0 1DAE
0 1FF 0 1 0 FF 0 1DAF
0 1FF 0 1 1 FF 0 1DB0
0 1FF 0 1 0 FF 0 1DB1
0 1FF 0 1 1 FF 0 1DB2
0 1FF 0 1 0 FF 0 1DB3
0 1FF 0 1 1 FF 0 1DB4
0 1FF 0 1 0 FF 0 1DB5
0 1FF 0 1 1 FF 0 1DB6
0 1FF 0 1 0 FF 0 1DB7
0 1FF 0 1 1 FF 0 1DB8
0 1FF 0 1 0 FF 0 1DB9
0 1FF 0 1 1 FF 0 1DBA
0 1FF 0 1 0 FF 0 1DBB
0 1FF 0 1 1 FF 0 1DBC
0 1FF 0 1 0 FF 0 1DBD
0 1FF 0 1 1 FF 0 1DBE
0 1FF 0 1 0 FF 0 1DBF
0 1FF 0 1 1 FF 0 1DC0
0 1FF 0 1 0 FF 0 1DC1
0 1FF 0 1 1 FF 0 1DC2
0 1FF 0 1 0 FF 0 1DC3
0 1FF 0 1 1 FF 0 1DC4
0 1FF 0 1 0 FF 0 1DC5
0 1FF 0 1 1 FF 0 1DC6
0 1FF 0 1 0 FF 0 1DC7
0 1FF 0 1 1 FF 0 1DC8
0 1FF 0 1 0 FF 0 1DC9
0 1FF 0 1 1 FF 0 1DCA
0 1FF 0 1 0 FF 0 1DCB
0 1FF 0 1 1 FF 0 1DCC
0 1FF 0 1 0 FF 0 1DCD
0 1FF 0 1 1 FF 0 1DCE
0 1FF 0 1 0 FF 0 1DCF
0 1FF 0 1 1 FF 0 1DD0
0 1FF 0 1 0 FF 0 1DD1
0 1FF 0 1 1 FF 0 1DD2
0 1FF 0 1 0 FF 0 1DD3
0 1FF 0 1 1 FF 0 1DD4
0 1FF 0 1 0 FF 0 1DD5
0 1FF 0 1 1 FF 0 1DD6
0 1FF 0 1 0 FF 0 1DD7
0 1FF 0 1 1 FF 0 1DD8
0 1FF 0 1 0 FF 0 1DD9
0 1FF 0 1 1 FF 0 1DDA
0 1FF 0 1 0 FF 0 1DDB
0 1FF 0 1 1 FF 0 1DDC
0 1FF 0 1 0 FF 0 1DDD
0 1FF 0 1 1 FF 0 1DDE
0 1FF 0 1 0 FF 0 1DDF
0 1FF 0 1 1 FF 0 1DE0
0 1FF 0 1 0 FF 0 1DE1
0 1FF 0 1 1 FF 0 1DE2
0 1FF 0 1 0 FF 0 1DE3
0 1FF 0 1 1 FF 0 1DE4
0 1FF 0 1 0 FF 0 1DE5
0 1FF 0 1 1 FF 0 1DE6
0 1FF 0 1 0 FF 0 1DE7
0 1FF 0 1 1 FF 0 1DE8
0 1FF 0 1 0 FF 0 1DE9
0 1FF 0 1 1 FF 0 1DEA
0 1FF 0 1 0 FF 0 1DEB
0 1FF 0 1 1 FF 0 1DEC
0 1FF 0 1 0 FF 0 1DED
0 1FF 0 1 1 FF 0 1DEE
0 1FF 0 1 0 FF 0 1DEF
0 1FF 0 1 1 FF 0 1DF0
0 1FF 0 1 0 FF 0 1DF1
0 1FF 0 1 1 FF 0 1DF2
0 1FF 0 1 0 FF 0 1DF3
0 1FF 0 1 1 FF 0 1DF4
0 1FF 0 1 0 FF 0 1DF5
0 1FF 0 1 1 FF 0 1DF6
0 1FF 0 1 0 FF 0 1DF7
0 1FF 0 1 1 FF 0 1DF8
0 1FF 0 1 0 FF 0 1DF9
0 1FF 0 1 1 FF 0 1DFA
0 1FF 0 1 0 FF 0 1DFB
0 1FF 0 1 1 FF 0 1DFC
0 1FF 0 1 0 FF 0 1DFD
0 1FF 0 1 1 FF 0 1DFE
0 1FF 0 1 0 FF 0 1DFF
0 1FF 0 1 1 FF 0 1E00
0 1FF 0 1 0 FF 0 1E01
0 1FF 0 1 1 FF 0 1E02
0 1FF 0 1 0 FF 0 1E03
0 1FF 0 1 1 FF 0 1E04
0 1FF 0 1 0 FF 0 1E05
0 1FF 0 1 1 FF 0 1E06
0 1FF 0 1 0 FF 0 1E07
0 1FF 0 1 1 FF 0 1E08
0 1FF 0 1 0 FF 0 1E09
0 1FF 0 1 1 FF 0 1E0A
0 1FF 0 1 0 FF 0 1E0B
0 1FF 0 1 1 FF 0 1E0C
0 1FF 0 1 0 FF 0 1E0D
0 1FF 0 1 1 FF 0 1E0E
0 1FF 0 1 0 FF 0 1E0F
0 1FF 0 1 1 FF 0 1E10
0 1FF 0 1 0 FF 0 1E11
0 1FF 0 1 1 FF 0 1E12
0 1FF 0 1 0 FF 0 1E13
0 1FF 0 1 1 FF 0 1E14
0 1FF 0 1 0 FF 0 1E15
0 1FF 0 1 1 FF 0 1E16
0 1FF 0 1 0 FF 0 1E17
0 1FF 0 1 1 FF 0 1E18
0 1FF 0 1 0 FF 0 1E19
0 1FF 0 1 1 FF 0 1E1A
0 1FF 0 1 0 FF 0 1E1B
0 1FF 0 1 1 FF 0 1E1C
0 1FF 0 1 0 FF 0 1E1D
0 1FF 0 1 1 FF 0 1E1E
0 1FF 0 1 0 FF 0 1E1F
0 1FF 0 1 1 FF 0 1E20
0 1FF 0 1 0 FF 0 1E21
0 1FF 0 1 1 FF 0 1E22
0 1FF 0 1 0 FF 0 1E23
0 1FF 0 1 1 FF 0 1E24
0 1FF 0 1 0 FF 0 1E25
0 1FF 0 1 1 FF 0 1E26
0 1FF 0 1 0 FF 0 1E27
0 1FF 0 1 1 FF 0 1E28
0 1FF 0 1 0 FF 0 1E29
0 1FF 0 1 1 FF 0 1E2A
0 1FF 0 1 0 FF 0 1E2B
0 1FF 0 1 1 FF 0 1E2C
0 1FF 0 1 0 FF 0 1E2D
0 1FF 0 1 1 FF 0 1E2E
0 1FF 0 1 0 FF 0 1E2F
0 1FF 0 1 1 FF 0 1E30
0 1FF 0 1 0 FF 0 1E31
0 1FF 0 1 1 FF 0 1E32
0 1FF 0 1 0 FF 0 1E33
0 1FF 0 1 1 FF 0 1E34
0 1FF 0 1 0 FF 0 1E35
0 1FF 0 1 1 FF 0 1E36
0 1FF 0 1 0 FF 0 1E37
0 1FF 0 1 1 FF 0 1E38
0 1FF 0 1 0 FF 0 1E39
0 1FF 0 1 1 FF 0 1E3A
0 1FF 0 1 0 FF 0 1E3B
0 1FF 0 1 1 FF 0 1E3C
0 1FF 0 1 0 FF 0 1E3D
0 1FF 0 1 1 FF 0 1E3E
0 1FF 0 1 0 FF 0 1E3F
0 1FF 0 1 1 FF 0 1E40
0 1FF 0 1 0 FF 0 1E41
0 1FF 0 1 1 FF 0 1E42
0 1FF 0 1 0 FF 0 1E43
0 1FF 0 1 1 FF 0 1E44
0 1FF 0 1 0 FF 0 1E45
0 1FF 0 1 1 FF 0 1E46
0 1FF 0 1 0 FF 0 1E47
0 1FF 0 1 1 FF 0 1E48
0 1FF 0 1 0 FF 0 1E49
0 1FF 0 1 1 FF 0 1E4A
0 1FF 0 1 0 FF 0 1E4B
0 1FF 0 1 1 FF 0 1E4C
0 1FF 0 1 0 FF 0 1E4D
0 1FF 0 1 1 FF 0 1E4E
0 1FF 0 1 0 FF 0 1E4F
0 1FF 0 1 1 FF 0 1E50
0 1FF 0 1 0 FF 0 1E51
0 1FF 0 1 1 FF 0 1E52
0 1FF 0 1 0 FF 0 1E53
0 1FF 0 1 1 FF 0 1E54
0 1FF 0 1 0 FF 0 1E55
0 1FF 0 1 1 FF 0 1E56
0 1FF 0 1 0 FF 0 1E57
0 1FF 0 1 1 FF 0 1E58
0 1FF 0 1 0 FF 0 1E59
0 1FF 0 1 1 FF 0 1E5A
0 1FF 0 1 0 FF 0 1E5B
0 1FF 0 1 1 FF 0 1E5C
0 1FF 0 1 0 FF 0 1E5D
0 1FF 0 1 1 FF 0 1E5E
0 1FF 0 1 0 FF 0 1E5F
0 1FF 0 1 1 FF 0 1E60
0 1FF 0 1 0 FF 0 1E61
0 1FF 0 1 1 FF 0 1E62
0 1FF 0 1 0 FF 0 1E63
0 1FF 0 1 1 FF 0 1E64
0 1FF 0 1 0 FF 0 1E65
0 1FF 0 1 1 FF 0 1E66
0 1FF 0 1 0 FF 0 1E67
0 1FF 0 1 1 FF 0 1E68
0 1FF 0 1 0 FF 0 1E69
0 1FF 0 1 1 FF 0 1E6A
0 1FF 0 1 0 FF 0 1E6B
0 1FF 0 1 1 FF 0 1E6C
0 1FF 0 1 0 FF 0 1E6D
0 1FF 0 1 1 FF 0 1E6E
0 1FF 0 1 0 FF 0 1E6F
0 1FF 0 1 1 FF 0 1E70
0 1FF 0 1 0 FF 0 1E71
0 1FF 0 1 1 FF 0 1E72
0 1FF 0 1 0 FF 0 1E73
0 1FF 0 1 1 FF 0 1E74
0 1FF 0 1 0 FF 0 1E75
0 1FF 0 1 1 FF 0 1E76
0 1FF 0 1 0 FF 0 1E77
0 1FF 0 1 1 FF 0 1E78
0 1FF 0 1 0 FF 0 1E79
0 1FF 0 1 1 FF 0 1E7A
0 1FF 0 1 0 FF 0 1E7B
0 1FF 0 1 1 FF 0 1E7C
0 1FF 0 1 0 FF 0 1E7D
0 1FF 0 1 1 FF 0 1E7E
0 1FF 0 1 0 FF 0 1E7F
0 1FF 0 1 1 FF 0 1E80
0 1FF 0 1 0 FF 0 1E81
0 1FF 0 1 1 FF 0 1E82
0 1FF 0 1 0 FF 0 1E83
0 1FF 0 1 1 FF 0 1E84
0 1FF 0 1 0 FF 0 1E85
0 1FF 0 1 1 FF 0 1E86
0 1FF 0 1 0 FF 0 1E87
0 1FF 0 1 1 FF 0 1E88
0 1FF 0 1 0 FF 0 1E89
0 1FF 0 1 1 FF 0 1E8A
0 1FF 0 1 0 FF 0 1E8B
0 1FF 0 1 1 FF 0 1E8C
0 1FF 0 1 0 FF 0 1E8D
0 1FF 0 1 1 FF 0 1E8E
0 1FF 0 1 0 FF 0 1E8F
0 1FF 0 1 1 FF 0 1E90
0 1FF 0 1 0 FF 0 1E91
0 1FF 0 1 1 FF 0 1E92
0 1FF 0 1 0 FF 0 1E93
0 1FF 0 1 1 FF 0 1E94
0 1FF 0 1 0 FF 0 1E95
0 1FF 0 1 1 FF 0 1E96
0 1FF 0 1 0 FF 0 1E97
0 1FF 0 1 1 FF 0 1E98
0 1FF 0 1 0 FF 0 1E99
0 1FF 0 1 1 FF 0 1E9A
0 1FF 0 1 0 FF 0 1E9B
0 1FF 0 1 1 FF 0 1E9C
0 1FF 0 1 0 FF 0 1E9D
0 1FF 0 1 1 FF 0 1E9E
0 1FF 0 1 0 FF 0 1E9F
0 1FF 0 1 1 FF 0 1EA0
0 1FF 0 1 0 FF 0 1EA1
0 1FF 0 1 1 FF 0 1EA2
0 1FF 0 1 0 FF 0 1EA3
0 1FF 0 1 1 FF 0 1EA4
0 1FF 0 1 0 FF 0 1EA5
0 1FF 0 1 1 FF 0 1EA6
0 1FF 0 1 0 FF 0 1EA7
0 1FF 0 1 1 FF 0 1EA8
0 1FF 0 1 0 FF 0 1EA9
0 1FF 0 1 1 FF 0 1EAA
0 1FF 0 1 0 FF 0 1EAB
0 1FF 0 1 1 FF 0 1EAC
0 1FF 0 1 0 FF 0 1EAD
0 1FF 0 1 1 FF 0 1EAE
0 1FF 0 1 0 FF 0 1EAF
0 1FF 0 1 1 FF 0 1EB0
0 1FF 0 1 0 FF 0 1EB1
0 1FF 0 1 1 FF 0 1EB2
0 1FF 0 1 0 FF 0 1EB3
0 1FF 0 1 1 FF 0 1EB4
0 1FF 0 1 0 FF 0 1EB5
0 1FF 0 1 1 FF 0 1EB6
0 1FF 0 1 0 FF 0 1EB7
0 1FF 0 1 1 FF 0 1EB8
0 1FF 0 1 0 FF 0 1EB9
0 1FF 0 1 1 FF 0 1EBA
0 1FF 0 1 0 FF 0 1EBB
0 1FF 0 1 1 FF 0 1EBC
0 1FF 0 1 0 FF 0 1EBD
0 1FF 0 1 1 FF 0 1EBE
0 1FF 0 1 0 FF 0 1EBF
0 1FF 0 1 1 FF 0 1EC0
0 1FF 0 1 0 FF 0 1EC1
0 1FF 0 1 1 FF 0 1EC2
0 1FF 0 1 0 FF 0 1EC3
0 1FF 0 1 1 FF 0 1EC4
0 1FF 0 1 0 FF 0 1EC5
0 1FF 0 1 1 FF 0 1EC6
0 1FF 0 1 0 FF 0 1EC7
0 1FF 0 1 1 FF 0 1EC8
0 1FF 0 1 0 FF 0 1EC9
0 1FF 0 1 1 FF 0 1ECA
0 1FF 0 1 0 FF 0 1ECB
0 1FF 0 1 1 FF 0 1ECC
0 1FF 0 1 0 FF 0 1ECD
0 1FF 0 1 1 FF 0 1ECE
0 1FF 0 1 0 FF 0 1ECF
0 1FF 0 1 1 FF 0 1ED0
0 1FF 0 1 0 FF 0 1ED1
0 1FF 0 1 1 FF 0 1ED2
0 1FF 0 1 0 FF 0 1ED3
0 1FF 0 1 1 FF 0 1ED4
0 1FF 0 1 0 FF 0 1ED5
0 1FF 0 1 1 FF 0 1ED6
0 1FF 0 1 0 FF 0 1ED7
0 1FF 0 1 1 FF 0 1ED8
0 1FF 0 1 0 FF 0 1ED9
0 1FF 0 1 1 FF 0 1EDA
0 1FF 0 1 0 FF 0 1EDB
0 1FF 0 1 1 FF 0 1EDC
0 1FF 0 1 0 FF 0 1EDD
0 1FF 0 1 1 FF 0 1EDE
0 1FF 0 1 0 FF 0 1EDF
0 1FF 0 1 1 FF 0 1EE0
0 1FF 0 1 0 FF 0 1EE1
0 1FF 0 1 1 FF 0 1EE2
0 1FF 0 1 0 FF 0 1EE3
0 1FF 0 1 1 FF 0 1EE4
0 1FF 0 1 0 FF 0 1EE5
0 1FF 0 1 1 FF 0 1EE6
0 1FF 0 1 0 FF 0 1EE7
0 1FF 0 1 1 FF 0 1EE8
0 1FF 0 1 0 FF 0 1EE9
0 1FF 0 1 1 FF 0 1EEA
0 1FF 0 1 0 FF 0 1EEB
0 1FF 0 1 1 FF 0 1EEC
0 1FF 0 1 0 FF 0 1EED
0 1FF 0 1 1 FF 0 1EEE
0 1FF 0 1 0 FF 0 1EEF
0 1FF 0 1 1 FF 0 1EF0
0 1FF 0 1 0 FF 0 1EF1
0 1FF 0 1 1 FF 0 1EF2
0 1FF 0 1 0 FF 0 1EF3
0 1FF 0 1 1 FF 0 1EF4
0 1FF 0 1 0 FF 0 1EF5
0 1FF 0 1 1 FF 0 1EF6
0 1FF 0 1 0 FF 0 1EF7
0 1FF 0 1 1 FF 0 1EF8
0 1FF 0 1 0 FF 0 1EF9
0 1FF 0 1 1 FF 0 1EFA
0 1FF 0 1 0 FF 0 1EFB
0 1FF 0 1 1 FF 0 1EFC
0 1FF 0 1 0 FF 0 1EFD
0 1FF 0 1 1 FF 0 1EFE
0 1FF 0 1 0 FF 0 1EFF
0 1FF 0 1 1 FF 0 1F00
0 1FF 0 1 0 FF 0 1F01
0 1FF 0 1 1 FF 0 1F02
0 1FF 0 1 0 FF 0 1F03
0 1FF 0 1 1 FF 0 1F04
0 1FF 0 1 0 FF 0 1F05
0 1FF 0 1 1 FF 0 1F06
0 1FF 0 1 0 FF 0 1F07
0 1FF 0 1 1 FF 0 1F08
0 1FF 0 1 0 FF 0 1F09
0 1FF 0 1 1 FF 0 1F0A
0 1FF 0 1 0 FF 0 1F0B
0 1FF 0 1 1 FF 0 1F0C
0 1FF 0 1 0 FF 0 1F0D
0 1FF 0 1 1 FF 0 1F0E
0 1FF 0 1 0 FF 0 1F0F
0 1FF 0 1 1 FF 0 1F10
0 1FF 0 1 0 FF 0 1F11
0 1FF 0 1 1 FF 0 1F12
0 1FF 0 1 0 FF 0 1F13
0 1FF 0 1 1 FF 0 1F14
0 1FF 0 1 0 FF 0 1F15
0 1FF 0 1 1 FF 0 1F16
0 1FF 0 1 0 FF 0 1F17
0 1FF 0 1 1 FF 0 1F18
0 1FF 0 1 0 FF 0 1F19
0 1FF 0 1 1 FF 0 1F1A
0 1FF 0 1 0 FF 0 1F1B
0 1FF 0 1 1 FF 0 1F1C
0 1FF 0 1 0 FF 0 1F1D
0 1FF 0 1 1 FF 0 1F1E
0 1FF 0 1 0 FF 0 1F1F
0 1FF 0 1 1 FF 0 1F20
0 1FF 0 1 0 FF 0 1F21
0 1FF 0 1 1 FF 0 1F22
0 1FF 0 1 0 FF 0 1F23
0 1FF 0 1 1 FF 0 1F24
0 1FF 0 1 0 FF 0 1F25
0 1FF 0 1 1 FF 0 1F26
0 1FF 0 1 0 FF 0 1F27
0 1FF 0 1 1 FF 0 1F28
0 1FF 0 1 0 FF 0 1F29
0 1FF 0 1 1 FF 0 1F2A
0 1FF 0 1 0 FF 0 1F2B
0 1FF 0 1 1 FF 0 1F2C
0 1FF 0 1 0 FF 0 1F2D
0 1FF 0 1 1 FF 0 1F2E
0 1FF 0 1 0 FF 0 1F2F
0 1FF 0 1 1 FF 0 1F30
0 1FF 0 1 0 FF 0 1F31
0 1FF 0 1 1 FF 0 1F32
0 1FF 0 1 0 FF 0 1F33
0 1FF 0 1 1 FF 0 1F34
0 1FF 0 1 0 FF 0 1F35
0 1FF 0 1 1 FF 0 1F36
0 1FF 0 1 0 FF 0 1F37
0 1FF 0 1 1 FF 0 1F38
0 1FF 0 1 0 FF 0 1F39
0 1FF 0 1 1 FF 0 1F3A
0 1FF 0 1 0 FF 0 1F3B
0 1FF 0 1 1 FF 0 1F3C
0 1FF 0 1 0 FF 0 1F3D
0 1FF 0 1 1 FF 0 1F3E
0 1FF 0 1 0 FF 0 1F3F
0 1FF 0 1 1 FF 0 1F40
0 1FF 0 1 0 FF 0 1F41
0 1FF 0 1 1 FF 0 1F42
0 1FF 0 1 0 FF 0 1F43
0 1FF 0 1 1 FF 0 1F44
0 1FF 0 1 0 FF 0 1F45
0 1FF 0 1 1 FF 0 1F46
0 1FF 0 1 0 FF 0 1F47
0 1FF 0 1 1 FF 0 1F48
0 1FF 0 1 0 FF 0 1F49
0 1FF 0 1 1 FF 0 1F4A
0 1FF 0 1 0 FF 0 1F4B
0 1FF 0 1 1 FF 0 1F4C
0 1FF 0 1 0 FF 0 1F4D
0 1FF 0 1 1 FF 0 1F4E
0 1FF 0 1 0 FF 0 1F4F
0 1FF 0 1 1 FF 0 1F50
0 1FF 0 1 0 FF 0 1F51
0 1FF 0 1 1 FF 0 1F52
0 1FF 0 1 0 FF 0 1F53
0 1FF 0 1 1 FF 0 1F54
0 1FF 0 1 0 FF 0 1F55
0 1FF 0 1 1 FF 0 1F56
0 1FF 0 1 0 FF 0 1F57
0 1FF 0 1 1 FF 0 1F58
0 1FF 0 1 0 FF 0 1F59
0 1FF 0 1 1 FF 0 1F5A
0 1FF 0 1 0 FF 0 1F5B
0 1FF 0 1 1 FF 0 1F5C
0 1FF 0 1 0 FF 0 1F5D
0 1FF 0 1 1 FF 0 1F5E
0 1FF 0 1 0 FF 0 1F5F
0 1FF 0 1 1 FF 0 1F60
0 1FF 0 1 0 FF 0 1F61
0 1FF 0 1 1 FF 0 1F62
0 1FF 0 1 0 FF 0 1F63
0 1FF 0 1 1 FF 0 1F64
0 1FF 0 1 0 FF 0 1F65
0 1FF 0 1 1 FF 0 1F66
0 1FF 0 1 0 FF 0 1F67
0 1FF 0 1 1 FF 0 1F68
0 1FF 0 1 0 FF 0 1F69
0 1FF 0 1 1 FF 0 1F6A
0 1FF 0 1 0 FF 0 1F6B
0 1FF 0 1 1 FF 0 1F6C
0 1FF 0 1 0 FF 0 1F6D
0 1FF 0 1 1 FF 0 1F6E
0 1FF 0 1 0 FF 0 1F6F
0 1FF 0 1 1 FF 0 1F70
0 1FF 0 1 0 FF 0 1F71
0 1FF 0 1 1 FF 0 1F72
0 1FF 0 1 0 FF 0 1F73
0 1FF 0 1 1 FF 0 1F74
0 1FF 0 1 0 FF 0 1F75
0 1FF 0 1 1 FF 0 1F76
0 1FF 0 1 0 FF 0 1F77
0 1FF 0 1 1 FF 0 1F78
0 1FF 0 1 0 FF 0 1F79
0 1FF 0 1 1 FF 0 1F7A
0 1FF 0 1 0 FF 0 1F7B
0 1FF 0 1 1 FF 0 1F7C
0 1FF 0 1 0 FF 0 1F7D
0 1FF 0 1 1 FF 0 1F7E
0 1FF 0 1 0 FF 0 1F7F
0 1FF 0 1 1 FF 0 1F80
0 1FF 0 1 0 FF 0 1F81
0 1FF 0 1 1 FF 0 1F82
0 1FF 0 1 0 FF 0 1F83
0 1FF 0 1 1 FF 0 1F84
0 1FF 0 1 0 FF 0 1F85
0 1FF 0 1 1 FF 0 1F86
0 1FF 0 1 0 FF 0 1F87
0 1FF 0 1 1 FF 0 1F88
0 1FF 0 1 0 FF 0 1F89
0 1FF 0 1 1 FF 0 1F8A
0 1FF 0 1 0 FF 0 1F8B
0 1FF 0 1 1 FF 0 1F8C
0 1FF 0 1 0 FF 0 1F8D
0 1FF 0 1 1 FF 0 1F8E
0 1FF 0 1 0 FF 0 1F8F
0 1FF 0 1 1 FF 0 1F90
0 1FF 0 1 0 FF 0 1F91
0 1FF 0 1 1 FF 0 1F92
0 1FF 0 1 0 FF 0 1F93
0 1FF 0 1 1 FF 0 1F94
0 1FF 0 1 0 FF 0 1F95
0 1FF 0 1 1 FF 0 1F96
0 1FF 0 1 0 FF 0 1F97
0 1FF 0 1 1 FF 0 1F98
0 1FF 0 1 0 FF 0 1F99
0 1FF 0 1 1 FF 0 1F9A
0 1FF 0 1 0 FF 0 1F9B
0 1FF 0 1 1 FF 0 1F9C
0 1FF 0 1 0 FF 0 1F9D
0 1FF 0 1 1 FF 0 1F9E
0 1FF 0 1 0 FF 0 1F9F
0 1FF 0 1 1 FF 0 1FA0
0 1FF 0 1 0 FF 0 1FA1
0 1FF 0 1 1 FF 0 1FA2
0 1FF 0 1 0 FF 0 1FA3
